FRET Efficiency,Stoichiometry,Proximity Ratio,Stoichiometry (raw),Lifetime D [ns],Lifetime A [ns],Anisotropy D,Anisotropy A,|TDX-TAA| Filter,ALEX 2CDE Filter,|TDD-TDA| Filter,FRET 2CDE Filter,Duration [ms],Mean Macrotime [s],Number of Photons,Count rate [kHz],Count rate (DD) [kHz],Count rate (DA) [kHz],Count rate (AA) [kHz],Count rate (DD par) [kHz],Count rate (DD perp) [kHz],Count rate (DA par) [kHz],Count rate (DA perp) [kHz],Count rate (AA par) [kHz],Count rate (AA perp) [kHz],Number of Photons (DD),Number of Photons (DA),Number of Photons (AA),Number of Photons (DD par),Number of Photons (DD perp),Number of Photons (DA par),Number of Photons (DA perp),Number of Photons (AA par),Number of Photons (AA perp),log(FD/FA),M1-M2,Number of Photons (DX),Count rate (DX) [kHz],Distance (from intensity) [A],FRET efficiency (from lifetime),Distance (from lifetime) [A],FRET efficiency (sens. Acc. Em.)
0.73403,0.6303,0.66474,0.66284,0,0,-0.16831,0.13274,0.032106,8.7401,0.2948,11.815,3.4766,12290,261,75.074,20.616,33.078,27.973,8.2777,13.348,19.847,15.783,21.515,9.2512,58,115,88,23,35,69,46,61,27,-1.0152,0.26597,173,49.761,59.104,1,0,0.7548
0.59676,0.69843,0.52632,0.73391,0,0,-0.18595,0.13379,0.15793,5.3374,0.2943,12.967,4.0554,12292,466,114.91,43.315,44.613,30.802,17.847,26.738,30.952,19.757,21.515,11.039,162,180,124,62,100,111,69,86,38,-0.39199,0.40324,342,84.331,65.573,1,0,0.8336
0.48758,0.64014,0.42308,0.69027,0,0,-0.19064,0.22523,0.010791,6.4738,0.31565,25.076,1.7476,12292,113,64.661,32.939,22.514,25.118,15.266,20.495,17.512,16.43,25.231,21.288,45,33,35,17,28,19,14,26,9,0.049699,0.51242,78,44.633,70.582,1,0,0.52314
0.51095,0.72249,0.44382,0.76068,0,0,-0.24729,0.35736,0.0032443,3.7411,0.18358,18.111,1.8498,12292,234,126.5,56.91,47.277,31.457,23.67,38.98,38.548,18.994,31.089,8.5828,99,79,56,32,67,54,25,45,11,-0.043791,0.48905,178,96.225,69.491,1,0,0.80231
0.10961,0.60986,0.1229,0.68711,0,0,-0.17316,0.16405,0.17829,4.0953,0.25161,11.943,7.6292,12295,1125,147.46,94.084,13.151,46.139,37.311,57.004,8.5823,5.7378,34.011,14.52,678,95,352,268,410,58,37,250,102,2.0948,0.89039,773,101.32,99.248,1,0,0.10334
0.13579,0.56259,0.14706,0.64455,0,0,-0.16492,0.07438,0.19372,7.0412,0.074728,9.6673,6.6767,12295,633,94.807,52.276,9.4753,34.631,21.509,32.459,6.3789,3.8011,23.229,11.852,348,60,225,140,208,40,20,148,77,1.8507,0.86421,408,61.108,95.292,1,0,0.10534
0.11946,0.68978,0.125,0.75506,0,0,-0.13945,0.19004,0.21253,6.9542,0.0040404,15.739,4.9715,12296,445,89.51,59.137,9.4819,23.107,25.143,36.593,5.8697,8.0764,16.747,6.9651,294,42,109,125,169,26,16,79,30,1.9976,0.88054,336,67.585,97.653,1,0,0.1602
0.86361,0.45003,0.81395,0.48315,0,0,-0.15237,0.16733,0.090462,5.7172,0.49105,12.2,3.4616,12300,356,102.84,11.149,41.923,55.272,5.3168,6.6451,30.428,17.766,42.177,20.048,32,140,184,13,19,90,50,131,53,-1.8456,0.13639,172,49.688,51.465,1,0,0.42622
0.39207,0.43998,0.35892,0.51168,0,0,-0.21763,0.16552,0.64629,7.9265,0.31517,13.967,7.0285,12303,942,134.03,51.182,27.637,65.448,18.155,33.274,17.566,12.576,46.525,21.607,309,173,460,109,200,103,70,327,133,0.43862,0.60793,482,68.578,75.309,1,0,0.18579
0.08305,0.71326,0.096,0.7764,0,0,-0.089028,0.32955,0.17076,5.6569,0.19469,12.595,2.0272,12306,322,158.84,131.9,15.361,40.928,66.404,70.037,11.153,7.9441,38.29,12.287,226,24,72,106,120,15,9,57,15,2.4016,0.91695,250,123.32,104.46,1,0,0.1246
0.058078,0.72861,0.078125,0.79012,0,0,-0.088622,0.35852,0.039302,7.6348,0.18081,19.32,2.1202,12306,243,114.61,85.322,7.3691,27.223,40.01,57.692,4.9584,3.4389,25.181,10.234,177,15,51,83,94,8,7,41,10,2.7861,0.94192,192,90.557,111.37,1,0,0.094044
0.63513,0.73646,0.56413,0.76549,0,0,-0.21899,0.12248,0.19435,6.8461,0.25017,13.211,7.9139,12327,1049,132.55,45.893,59.561,34.715,16.809,30.607,39.906,27.663,23.849,12.708,350,453,246,123,227,282,171,169,77,-0.55429,0.36487,803,101.47,63.823,1,0,1.0705
0.30556,0.74674,0.26389,0.79295,0,0,-0.176,-0.0038355,0.18777,9.7775,0.34472,16.615,3.8859,12327,454,116.83,72.74,29.678,24.868,30.113,44.532,20.931,11.356,16.157,13.27,265,95,94,104,161,67,28,57,37,0.82095,0.69444,360,92.642,80.264,1,0,0.54341
0.51048,0.68532,0.44444,0.72794,0,0,-0.19675,0.059691,0.19781,6.9799,0.31304,28.755,2.4654,12327,272,110.33,44.618,47.007,34.585,24.048,28.071,27.755,36.019,22.434,16.426,110,88,74,41,69,49,39,48,26,-0.041915,0.48952,198,80.312,69.513,1,0,0.67055
0.074201,0.67459,0.093923,0.74486,0,0,-0.13059,0.10545,0.10935,9.8946,0.0047739,16.164,2.7112,12327,243,89.628,60.49,7.7839,30.353,32.736,34.302,6.4471,3.663,22.212,17.862,164,17,62,71,93,9,8,42,20,2.5239,0.9258,181,66.76,106.61,1,0,0.092777
0.57082,0.66354,0.50142,0.70459,0,0,-0.14999,0.19989,0.22552,9.9515,0.31946,19.003,5.249,12333,501,95.446,33.53,35.424,31.786,14.915,19.623,26.198,12.208,23.195,9.9172,176,177,148,73,103,122,55,108,40,-0.2852,0.42918,353,67.251,66.751,1,0,0.67899
0.65327,0.60926,0.57746,0.65138,0,0,-0.23786,-0.077072,0.02612,8.945,0.12099,32.736,2.0887,12337,109,52.186,14.363,22.752,23.512,5.499,10.588,17.203,12.268,19.21,11.286,30,41,38,10,20,31,10,21,17,-0.63344,0.34673,71,33.993,62.987,1,0,0.61437
0.68309,0.67683,0.61053,0.70896,0,0,-0.29972,0.3993,0.057787,6.1853,0.015368,8.4054,1.7952,12338,134,74.642,21.121,34.643,23.555,9.3387,15.413,33.517,19.283,24.269,6.5093,37,58,39,10,27,42,16,32,7,-0.768,0.31691,95,52.918,61.59,1,0,0.86289
0.59625,0.61527,0.52862,0.65891,0,0,-0.12453,0.16018,0.4216,8.0443,1.338,30.566,11.51,12338,1246,108.26,33.624,43.524,40.25,15.002,19.092,27.5,18.116,29.875,12.777,387,434,425,169,218,261,173,301,124,-0.38985,0.40375,821,71.331,65.596,1,0,0.57512
0.067192,0.51831,0.104,0.60976,0,0,-0.10346,0.0060393,0.1928,6.5413,0.036196,6.8007,2.3966,12351,205,85.538,46.869,5.53,34.94,21.504,26.679,4.2539,9.4418,21.401,18.599,112,13,80,51,61,10,3,49,31,2.6306,0.93281,125,52.157,108.52,1,0,0.043607
0.62645,0.5471,0.56314,0.59312,0,0,-0.25034,0.1399,0.0014482,3.7276,0.0075851,10.42,3.3624,12354,494,146.92,38.38,52.199,64.333,13.821,26.086,29.72,25.828,44.809,24.416,128,165,201,41,87,93,72,140,61,-0.51701,0.37355,293,87.141,64.221,1,0,0.45643
0.52256,0.55224,0.46117,0.60767,0,0,-0.25552,0.022879,0.15718,6.8709,0.42215,14.908,3.8603,12354,339,87.817,31.805,28.577,34.648,13.29,21.776,20.839,10.87,23.261,13.026,111,95,133,35,76,66,29,83,50,-0.090294,0.47744,206,53.364,68.954,1,0,0.38872
0.69732,0.52007,0.63603,0.56198,0,0,-0.30555,0.17667,0.052135,4.0714,0.14101,10.967,3.3043,12354,484,146.48,33.207,57.406,66.704,9.5391,24.486,38.058,22.449,47.826,25.562,99,173,212,26,73,106,67,152,60,-0.83457,0.30268,272,82.317,60.91,1,0,0.45577
0.60727,0.62211,0.53886,0.66437,0,0,-0.24496,-0.032408,0.18972,8.608,0.82416,27.395,5.5704,12360,581,104.3,33.638,38.195,38.211,12.155,22.677,24.239,17.573,24.753,20.035,178,208,195,58,120,132,76,114,81,-0.43585,0.39273,386,69.294,65.095,1,0,0.60298
0.17592,0.56858,0.17523,0.64648,0,0,-0.10594,0.23184,0.060236,4.2227,0.04405,10.904,3.8863,12363,512,131.74,70.246,16.983,51.416,38.591,38.339,12.388,6.7347,38.349,20.179,273,58,181,124,149,35,23,135,46,1.5443,0.82408,331,85.17,90.547,1,0,0.13984
0.54772,0.75503,0.47687,0.78711,0,0,-0.2508,0.1171,0.026534,7.8475,0.2495,16.035,3.1723,12364,357,112.53,47.237,43.837,26.94,16.627,33.844,25.844,23.224,18.712,11.289,147,134,76,47,100,79,55,52,24,-0.19147,0.45228,281,88.578,67.801,1,0,1.0182
0.46263,0.68196,0.39924,0.72853,0,0,-0.20236,0.20892,0.17977,7.6774,0.045622,13.628,5.336,12365,361,67.654,30.589,20.46,19.444,12.39,19.552,13.385,7.4057,14.521,5.4623,158,105,98,58,100,68,37,72,26,0.14976,0.53737,263,49.288,71.769,1,0,0.59833
0.062363,0.71941,0.080816,0.78251,0,0,-0.21639,0.087406,0.19447,5.5653,0.2099,11.025,10.021,12368,1692,168.84,121.89,11.729,36.771,45.425,80.005,9.0873,4.0574,24.527,13.596,1217,107,368,431,786,78,29,245,123,2.7104,0.93764,1324,132.12,109.97,1,0,0.09644
0.39659,0.63241,0.34507,0.68932,0,0,-0.13229,0.15015,0.26199,7.4579,0.071719,14.093,2.7587,12369,206,74.672,34.411,19.381,24.846,14.842,20.136,14.399,7.7607,19.08,9.2296,93,49,64,40,53,34,15,45,19,0.41967,0.60341,142,51.473,75.071,1,0,0.41153
0.11915,0.60227,0.13333,0.68182,0,0,-0.2477,0.071204,0.0099219,9.8067,0.19462,13.955,1.9672,12380,110,55.917,33.042,6.7425,18.176,14.297,22.367,4.0455,5.2481,11.944,15.227,65,10,35,21,44,6,4,23,12,2.0005,0.88085,75,38.125,97.702,1,0,0.10882
0.61661,0.69153,0.54484,0.72655,0,0,-0.16979,0.22711,0.20078,7.5413,0.037121,18.128,10.957,12389,1013,92.451,31.586,38.515,25.57,13.825,19.046,25.014,14.891,19.784,6.8419,335,401,277,133,202,247,154,206,71,-0.47519,0.38339,736,67.17,64.67,1,0,0.83376
0.86567,0.3931,0.81282,0.43094,0,0,-0.31859,0.10751,0.34996,6.0411,0.017917,12.862,10.403,12390,905,86.997,7.315,31.514,49.507,1.934,5.4684,19.286,13.242,33.549,17.283,73,317,515,19,54,194,123,349,166,-1.8632,0.13433,390,37.49,51.314,1,0,0.33819
0.065031,0.74944,0.081871,0.8066,0,0,-0.18716,0.15747,0.024891,8.1968,0.0020347,9.2294,1.9618,12390,212,108.06,82.167,10.845,22.228,36.239,50.766,9.2961,151.09,20.227,6.5444,157,14,41,60,97,12,2,29,12,2.6657,0.93497,171,87.164,109.16,1,0,0.11732
0.61968,0.58231,0.55263,0.62706,0,0,-0.16633,0.24457,0.069021,5.3169,0.20254,19.727,2.9196,12391,303,103.78,29.257,38.03,42.119,14.963,17.554,29.199,12.349,31.682,15.549,85,105,113,34,51,71,34,85,28,-0.48818,0.38032,190,65.078,64.53,1,0,0.52106
0.82306,0.47195,0.75789,0.51075,0,0,-0.31689,-0.0058147,0.0593,7.3694,0.0082086,6.3887,3.0529,12398,186,60.926,9.0812,26.067,29.808,2.7927,6.7122,18.714,11.542,18.016,17.074,23,72,91,6,17,46,26,55,36,-1.5373,0.17694,95,31.118,54.179,1,0,0.44369
0.53906,0.61799,0.47143,0.66667,0,0,-0.095331,0.2254,0.063973,7.5772,0.09194,9.062,1.4907,12399,105,70.438,27.927,24.366,31.601,14.716,17.683,19.333,14.382,26.578,8.126,37,33,35,17,20,20,13,26,9,-0.15654,0.46094,70,46.959,68.197,1,0,0.52596
0.23548,0.5887,0.21898,0.66184,0,0,-0.087876,0.34926,0.070007,8.6785,0.050184,10.799,2.9364,12405,207,70.494,37.312,11.404,25.36,19.078,20.012,9.8168,4.2333,20.288,8.3572,107,30,70,50,57,21,9,56,14,1.1776,0.76452,137,46.655,85.18,1,0,0.20328
0.62366,0.62972,0.5544,0.67014,0,0,-0.096674,0.12686,0.20247,5.1476,0.17962,11.662,5.772,12406,576,99.792,32.813,39.968,35.663,17.765,17.742,24.965,16.532,24.589,13.225,172,214,190,79,93,133,81,131,59,-0.50511,0.37634,386,66.875,64.348,1,0,0.6397
0.44801,0.6325,0.38931,0.68586,0,0,-0.25818,0.11559,0.21403,6.7556,0.2307,19.186,2.5178,12409,191,75.859,33.936,35.566,29.337,15.032,23.331,27.197,15.84,20.047,16.737,80,51,60,25,55,39,12,41,19,0.20872,0.55199,131,52.029,72.478,1,0,0.46506
0.36741,0.7603,0.31531,0.80162,0,0,-0.16304,0.095748,1.507,9.7548,1.881,38.745,8.6511,12412,2722,314.64,172.7,80.972,66.377,72.324,102.83,54.667,30.011,47.272,24.686,1494,688,540,605,889,437,251,362,178,0.54335,0.63259,2182,252.22,76.635,1,0,0.70289
0.61648,0.74813,0.54508,0.77707,0,0,-0.23733,0.19774,0.045059,4.6882,0.14828,12.716,2.3254,12413,314,135.03,51.533,57.193,37.598,17.216,42.733,37.412,24.522,28.3,15.029,111,133,70,37,74,87,46,51,19,-0.47465,0.38352,244,104.93,64.676,1,0,1.1044
0.56475,0.76352,0.49335,0.79367,0,0,-0.20861,0.057784,0.032524,8.8614,0.50308,14.489,6.8283,12413,853,124.92,52.316,50.4,27.094,21.943,33.403,32.069,19.164,17.55,9.9277,343,334,176,124,219,207,127,114,62,-0.26046,0.43525,677,99.146,67.026,1,0,1.0998
0.053846,0.6762,0.079195,0.74724,0,0,-0.15395,0.23183,0.44158,9.7714,1.0862,13.061,9.8867,12414,997,100.84,71.968,6.9192,26.098,30.346,42.301,4.3957,2.8273,19.47,6.7837,686,59,252,283,403,36,23,188,64,2.8663,0.94615,745,75.354,112.87,1,0,0.067821
0.22186,0.5557,0.21186,0.63441,0,0,-0.21529,0.011689,0.17443,9.5359,0.10351,10.419,3.224,12420,186,57.693,30.419,8.591,22.038,10.794,20.988,6.5287,3.784,16.797,8.4264,93,25,68,33,60,17,8,42,26,1.2549,0.77814,118,36.601,86.284,1,0,0.16736
0.19095,0.55298,0.18837,0.63229,0,0,-0.14605,0.1189,0.13662,6.1342,0.15482,11.494,13.415,12420,1251,93.255,49.026,11.446,34.925,20.885,28.495,7.6818,4.4134,23.916,11.887,642,149,460,269,373,100,49,315,145,1.4439,0.80905,791,58.965,89.045,1,0,0.14247
0.27528,0.42979,0.26596,0.51648,0,0,-0.12426,0.1328,0.011512,7.9342,0.23252,9.7245,3.3901,12428,182,53.686,21.174,7.6141,28.533,9.5602,13.269,4.357,5.7681,22.8,8.7544,69,25,88,30,39,14,11,61,27,0.96802,0.72472,94,27.728,82.256,1,0,0.12515
0.41978,0.68913,0.36207,0.73729,0,0,-0.23739,0.0047993,0.011441,8.4602,0.048748,11.504,2.9575,12429,236,79.797,40.269,22.891,21.064,16.208,26.846,15.833,13.103,14.732,8.1538,111,63,62,37,74,39,24,38,24,0.32367,0.58022,174,58.833,73.88,1,0,0.56127
0.619,0.65033,0.54545,0.69004,0,0,-0.19161,0.3165,0.058602,7.8072,0.55187,18.729,4.1788,12441,271,64.851,20.646,24.592,20.772,8.5704,14.787,15.189,16.722,17.046,4.858,85,102,84,32,53,63,39,66,18,-0.4853,0.381,187,44.75,64.561,1,0,0.69438
0.10383,0.56008,0.12369,0.64372,0,0,-0.17099,0.16749,0.11901,4.4656,0.026453,19.464,5.7238,12442,741,129.46,80.731,10.554,46.123,33.618,48.747,6.3648,5.9824,35.817,18.797,418,59,264,166,252,31,28,188,76,2.1553,0.89617,477,83.337,100.26,1,0,0.079732
0.73964,0.60888,0.67268,0.64238,0,0,-0.23222,0.19448,0.47372,8.1687,0.5107,14.939,7.0835,12443,604,85.269,18.394,39.511,34.026,6.7205,12.166,25.385,16.049,25.697,10.851,127,261,216,43,84,158,103,157,59,-1.0441,0.26036,388,54.776,58.82,1,0,0.69448
0.061107,0.66601,0.083333,0.73804,0,0,-0.21017,0.23583,0.094722,2.6372,0.19845,11.436,2.1713,12449,439,202.19,144.76,16.765,52.965,53.698,92.604,10.797,12.802,46.19,19.573,297,27,115,107,190,13,14,86,29,2.7321,0.93889,324,149.22,110.37,1,0,0.073495
0.52844,0.6046,0.46269,0.65526,0,0,-0.13074,0.20125,0.03368,7.2149,0.47266,14.381,5.4769,12453,409,74.677,26.526,23.341,25.904,11.704,15.105,15.57,9.6023,20.768,7.9637,144,124,141,62,82,77,47,103,38,-0.11388,0.47156,268,48.933,68.684,1,0,0.48735
0.53054,0.55981,0.46497,0.61569,0,0,-0.13145,0.20923,0.26552,8.5831,0.3167,12.861,4.3235,12453,255,58.98,20.235,18.254,22.687,9.4107,11.892,11.863,7.0016,17.893,7.9115,84,73,98,36,48,45,28,72,26,-0.12231,0.46946,157,36.313,68.587,1,0,0.40695
0.56785,0.67241,0.49533,0.71333,0,0,-0.2923,0.22777,0.080247,9.9132,0.02411,16.402,2.3825,12453,150,62.959,30.832,23.16,20.308,8.5646,23.314,11.837,17.792,16.298,7.0552,54,53,43,15,39,27,26,32,11,-0.27307,0.43215,107,44.911,66.886,1,0,0.70301
0.10453,0.62498,0.12,0.70153,0,0,-0.20199,0.17713,0.18899,7.6734,0.79786,16.222,5.4702,12453,392,71.661,47.497,6.4852,21.505,19.819,30.029,3.5374,3.4488,15.439,6.8493,242,33,117,89,153,18,15,84,33,2.1479,0.89547,275,50.273,100.13,1,0,0.10507
0.63075,0.40952,0.56667,0.46875,0,0,-0.085706,0.057508,0.085256,8.5504,0.21447,24.107,2.0355,12457,128,62.885,18.322,19.367,33.408,8.674,9.9043,15.628,9.9455,26.881,12.234,26,34,68,12,14,23,11,44,24,-0.53544,0.36925,60,29.477,64.024,1,0,0.26385
0.68946,0.69067,0.61758,0.72089,0,0,-0.24814,0.15438,0.082712,7.8713,0.13122,11.047,7.2647,12457,584,80.389,22.71,37.851,23.245,8.7391,15.375,24.894,15.281,16.4,8.0928,161,260,163,52,109,171,89,115,48,-0.7976,0.31054,421,57.952,61.287,1,0,0.92849
0.71071,0.61792,0.64271,0.65282,0,0,-0.23166,0.14316,0.40487,8.6823,0.20868,26.201,8.1257,12457,746,91.808,22.278,38.52,31.999,8.6273,14.724,24.591,15.179,23.784,10.554,174,313,259,59,115,199,114,181,78,-0.89883,0.28929,487,59.934,60.261,1,0,0.69326
0.18162,0.53379,0.18349,0.61582,0,0,-0.22218,0.15582,0.15069,6.7768,0.26024,14.289,1.9919,12463,177,88.859,52.516,11.286,34.138,21.255,34.224,8.653,6.4628,29.192,12.608,89,20,68,31,58,14,6,48,20,1.5054,0.81838,109,54.721,89.963,1,0,0.12542
0.13864,0.54014,0.152,0.625,0,0,-0.26366,0.1691,0.23332,6.4515,0.21547,13.785,5.2234,12463,400,76.578,42.685,7.4339,29.706,13.612,30.118,5.3586,2.4199,22.483,9.0196,212,38,150,65,147,26,12,107,43,1.8266,0.86136,250,47.861,94.91,1,0,0.098219
0.67541,0.59811,0.60909,0.63676,0,0,-0.10389,0.049487,0.076708,5.3675,0.21684,16.936,5.6796,12464,691,121.66,31.639,53.46,48.735,14.348,19.689,33.675,25.364,34.546,17.475,172,268,251,78,94,154,114,161,90,-0.73275,0.32459,440,77.47,61.953,1,0,0.60626
0.47224,0.61794,0.41176,0.67105,0,0,-0.18497,0.093581,0.035996,5.7813,0.19147,12.396,3.7274,12478,304,81.558,32.318,23.136,28.442,13.204,21.583,16.031,9.1395,20.017,11.35,120,84,100,46,74,56,28,67,33,0.11114,0.52776,204,54.73,71.309,1,0,0.46068
-0.014081,0.6935,0.035088,0.7651,0,0,-0.14665,0.28492,0.051964,9.4671,0.42589,7.1564,2.6683,12500,149,55.84,41.512,1.8629,15.336,17.527,24.152,1.3476,2.1798,13.719,4.158,110,4,35,46,64,2,2,27,8,NaN,1.0141,114,42.723,NaN,1,0,-0.019217
0.66674,0.61133,0.60107,0.64925,0,0,-0.1972,0.17942,0.21373,3.081,0.18402,11.988,5.6992,12504,861,151.07,39.128,61.462,55.52,14.564,27.194,40.328,24.971,41.874,17.937,223,336,302,83,140,212,124,217,85,-0.69347,0.33326,559,98.084,62.36,1,0,0.63252
0.60984,0.58264,0.54545,0.62719,0,0,-0.21651,0.19991,0.015546,2.3054,0.17829,19.13,1.4175,12509,228,160.84,46.52,55.864,60.066,21.564,30.059,35.469,36.85,62.936,31.443,65,78,85,23,42,46,32,62,23,-0.44666,0.39016,143,100.88,64.978,1,0,0.5135
0.18542,0.54255,0.18491,0.62255,0,0,-0.15436,0.15534,0.26718,4.7828,0.082945,9.5981,10.38,12510,1277,123.03,62.967,14.592,46.66,26.992,37.132,9.2275,6.1543,32.914,15.447,648,147,482,267,381,85,62,340,142,1.4801,0.81458,795,76.592,89.584,1,0,0.13264
0.5936,0.69188,0.52482,0.72806,0,0,-0.22732,0.28628,0.040617,4.0401,0.083775,10.341,3.6625,12512,581,158.63,55.899,61.585,50.393,19.258,37.884,44.801,27.091,38.911,14.475,201,222,158,69,132,140,82,122,36,-0.37885,0.4064,423,115.49,65.717,1,0,0.80394
0.52496,0.63955,0.46133,0.68561,0,0,-0.206,0.082987,0.25774,4.4118,0.043336,11.99,6.4239,12512,1056,164.39,61.538,52.645,52.273,22.624,40.484,37.24,20.891,34.639,19.65,390,334,332,142,248,223,111,220,112,-0.099923,0.47504,724,112.7,68.844,1,0,0.56181
0.63085,0.59973,0.55629,0.64438,0,0,-0.11216,0.25202,0.20057,9.1565,0.10406,13.42,13.029,12512,703,53.958,16.011,19.81,19.289,7.3108,8.9214,11.391,9.095,14.583,4.9534,201,252,250,89,112,143,109,189,61,-0.53588,0.36915,453,34.769,64.019,1,0,0.57011
0.054377,0.52536,0.095238,0.61765,0,0,-0.12292,0.17757,0.077042,6.1133,0.069224,12.099,1.4209,12513,102,71.787,40.635,6.2381,29.592,19.838,24.692,4.6178,6.3575,21.81,18.421,57,6,39,25,32,4,2,28,11,2.8559,0.94562,63,44.339,112.67,1,0,0.036302
0.10844,0.65459,0.11852,0.72581,0,0,-0.081648,0.13862,0.0052423,5.6205,0.1871,11.554,2.618,12513,372,142.09,91.822,14.599,41.197,46.252,49.174,7.7557,8.9403,30.617,15.247,238,32,102,113,125,17,15,71,31,2.1068,0.89156,270,103.13,99.448,1,0,0.12395
0.95317,0.50099,0.90338,0.52672,0,0,-0.29542,0.17209,0.10849,9.3417,0.01456,8.0968,7.2193,12518,393,54.437,2.8297,26.009,26.748,0.92026,2.4233,17.108,10.579,19.126,9.6619,20,187,186,6,14,123,64,133,53,-3.0134,0.046826,207,28.673,42.363,1,0,0.57719
0.80562,0.69039,0.74231,0.71233,0,0,-0.22725,0.1529,0.2178,8.1886,0.27557,13.155,4.9,12527,365,74.49,13.914,39.95,22.965,4.9612,9.1373,22.661,19.305,16.185,7.5757,67,193,105,23,44,108,85,74,31,-1.4218,0.19438,260,53.061,55.231,1,0,1.0835
0.641,0.60842,0.57429,0.64881,0,0,-0.1619,0.041585,0.00023395,5.0366,0.13721,16.144,9.9106,12532,1307,131.88,36.596,50.431,48.328,14.801,22.631,31.452,21.63,32.391,18.897,361,487,459,146,215,288,199,292,167,-0.57973,0.359,848,85.565,63.553,1,0,0.6007
0.71837,0.64783,0.65019,0.67959,0,0,-0.24499,0.054246,0.19353,6.3273,0.058411,8.8371,4.1737,12534,387,92.724,22.988,40.971,30.798,7.6384,16.071,27.975,15.333,20.029,12.854,92,171,124,30,62,108,63,80,44,-0.9364,0.28163,263,63.014,59.885,1,0,0.79703
0.12949,0.63997,0.13452,0.71186,0,0,-0.15886,0.15109,0.0357,3.2612,0.056509,10.143,6.5433,12540,1180,180.34,112.32,18.991,51.962,46.139,66.435,12.395,7.3822,37.089,15.577,727,113,340,297,430,72,41,239,101,1.9054,0.87051,840,128.38,96.165,1,0,0.13883
0.1438,0.61587,0.14671,0.68988,0,0,-0.11854,0.10985,0.034814,2.9753,0.0040469,11.047,5.6336,12540,1235,219.22,129.05,23.864,69.86,60.606,71.713,13.937,11.23,47.424,24.573,727,125,383,323,404,73,52,260,123,1.7841,0.8562,852,151.24,94.24,1,0,0.13906
0.15795,0.57846,0.16129,0.65678,0,0,-0.13606,0.056355,0.10815,5.3383,0.256,12.575,6.2945,12548,708,112.48,67.743,12.687,40.022,30.474,38.735,8.7961,4.7573,25.869,17.27,390,75,243,167,223,52,23,157,86,1.6736,0.84205,465,73.874,92.52,1,0,0.13073
0.54631,0.59653,0.48166,0.64573,0,0,-0.22278,0.16211,0.26035,5.3296,0.078986,11.497,9.3084,12550,971,104.31,36.191,33.818,38.198,12.814,24.815,20.044,14.902,27.533,11.955,325,302,344,113,212,179,123,244,100,-0.18576,0.45369,627,67.359,67.866,1,0,0.48717
0.12542,0.68748,0.12935,0.75281,0,0,-0.15819,0.15268,0.38254,9.0238,0.19543,13.155,5.7396,12566,534,93.037,62.124,11.391,24.227,26.733,36.742,8.2326,3.742,17.469,7.1579,350,52,132,143,207,37,15,93,39,1.9421,0.87458,402,70.039,96.755,1,0,0.1664
0.08575,0.77511,0.094488,0.82646,0,0,-0.13589,0.21479,0.11858,5.7465,0.11901,13.106,3.3732,12566,461,136.67,112.49,12.205,25.332,48.257,73.235,7.4584,5.9165,21.784,10.604,345,36,80,148,197,22,14,59,21,2.3667,0.91425,381,112.95,103.85,1,0,0.17825
0.60033,0.62597,0.53237,0.66827,0,0,-0.25777,0.15493,0.30723,8.1991,0.52516,28.331,5.5537,12580,624,112.36,37.447,41.848,39.074,13.075,25.733,31.58,15.481,27.559,13.952,195,222,207,61,134,148,74,146,61,-0.40684,0.39967,417,75.085,65.411,1,0,0.60598
0.47967,0.67841,0.41534,0.72414,0,0,-0.16365,0.043549,0.076093,8.4858,0.30903,19.268,6.5478,12582,522,79.721,36.457,24.11,23.261,15.07,21.98,15.254,12.361,16.579,8.4,221,157,144,89,132,93,64,92,52,0.081351,0.52033,378,57.729,70.956,1,0,0.61031
0.64286,0.59276,0.57586,0.63457,0,0,-0.16828,0.07628,0.17768,7.6097,0.43266,33.105,3.9984,12583,457,114.29,30.762,57.97,53.488,12.255,20.813,35.843,28.415,38.176,23.326,123,167,167,49,74,98,69,110,57,-0.5878,0.35714,290,72.528,63.468,1,0,0.56437
0.1557,0.61708,0.15574,0.69044,0,0,-0.16171,0.099392,0.3502,4.3876,0.032137,15.177,10.88,12587,1767,162.41,96.632,18.249,51.236,41.963,57.416,11.832,6.8515,35.909,17.113,1030,190,547,418,612,123,67,368,179,1.6906,0.8443,1220,112.14,92.783,1,0,0.15134
0.62456,0.61743,0.55147,0.66019,0,0,-0.27628,0.09521,0.15017,6.5153,0.15618,18.395,3.2991,12593,206,62.441,22.353,25.005,23.92,10.176,15.942,17.929,9.7116,19.397,7.9548,61,75,70,18,43,46,29,47,23,-0.50894,0.37544,136,41.223,64.307,1,0,0.60795
0.12767,0.58869,0.14085,0.66981,0,0,-0.20051,-0.014542,0.092662,8.9729,0.33806,15.599,4.0221,12595,212,52.708,31.152,5.4643,18.156,11.491,20.446,3.2786,4.1206,11.424,8.4152,122,20,70,45,77,12,8,42,28,1.9217,0.87233,142,35.305,96.427,1,0,0.11021
0.82102,0.53946,0.7541,0.57367,0,0,-0.18619,0.14202,0.11439,9.056,0.26626,17.662,5.6706,12598,319,56.255,7.9357,25.53,26.737,3.8651,4.9378,17.715,10.569,20.064,8.9659,45,138,136,17,28,91,47,95,41,-1.5232,0.17898,183,32.272,54.305,1,0,0.58005
